1460,末,末[すえ],The End,休学の末、私は九州で社長になりました。,休学[きゅうがく]の 末[すえ]、 私[わたし]は 九州[きゅうしゅう]で 社長[しゃちょう]になりました。,"After a leave of absence, I became a company president in Kyushu.",True,,,,7
1461,年末,年末[ねんまつ],Year End,日本では年末にソバを食べます。,日本[にっぽん]では 年末[ねんまつ]にソバを 食[た]べます。,"In Japan, we eat buckwheat noodles at the end of the year.",True,,,,7
1462,月末,月末[げつまつ],End Of The Month,月末までに、このアパートを出ます。,月末[げつまつ]までに、このアパートを 出[で]ます。,"By the end of the month, I will leave this apartment.",True,,,,7
1463,高校,高校[こうこう],High School,高校まで、車で行けば十分ですよ。,高校[こうこう]まで、 車[くるま]で 行[い]けば 十分[じゅうぶん]ですよ。,It only takes 10 minutes to get to the high school if you drive.,True,,,,7
1464,学校,学校[がっこう],School,平日は学校に行きます。,平日[へいじつ]は 学校[がっこう]に 行[い]きます。,I go to school on weekdays.,True,,,,7
1465,夏,夏[なつ],Summer,夏と言えば、生ビールと花火です。,夏[なつ]と 言[い]えば、 生[なま]ビールと 花火[はなび]です。,What reminds me of summer is draft beer and fireworks.,True,,,,7
1466,夏休み,夏休[なつやす]み,Summer Vacation,七月と八月は夏休みです。,七[なな] 月[がつ]と 八[はち] 月[がつ]は 夏休[なつやす]みです。,July and August are summer vacation.,True,,,,7
1467,家,家[いえ],Home,私の家は東京にあります。,私[わたし]の 家[いえ]は 東京[とうきょう]にあります。,My house is in Tokyo.,True,,,,7
1468,作家,作家[さっか],Writer,あの男の人は、有名なベストセラー作家です。,あの 男[おとこ]の 人[ひと]は、 有名[ゆうめい]なベストセラー 作家[さっか]です。,That man is a famous bestselling author.,True,,,,7
1469,弱い,弱[よわ]い,Weak,父は体が弱いんです。,父[ちち]は 体[からだ]が 弱[よわ]いんです。,My father is physically weak.,True,,,,7
1470,弱点,弱点[じゃくてん],Weak Point,虫がキライなことが、私の弱点です。,虫[むし]がキライなことが、 私[わたし]の 弱点[じゃくてん]です。,My weaknesses are that I don't do well with insects.,True,,,,7
1471,時,時[とき],Time,あの時、父は五十才だったと思います。,あの 時[とき]、 父[ちち]は 五十[ごじゅう] 才[さい]だったと 思[おも]います。,"At that time, I think my father was 50 years old.",True,,,,7
1472,一時,一[いち] 時[じ],One O'clock,ランチは午後一時に食べます。,ランチは 午後[ごご] 一[いち] 時[じ]に 食[た]べます。,I eat lunch at one in the afternoon.,True,,,,7
1473,二時半,二[に] 時[じ] 半[はん],Two Thirty,今、もう二時半ですよ。,今[いま]、もう 二[に] 時[じ] 半[はん]ですよ。,It's already 2:30 now.,True,,,,7
1474,何時,何時[いつ],What Time,ニューヨーク直行のフライトは何時ですか？,ニューヨーク 直行[ちょっこう]のフライトは 何時[いつ]ですか？,What time is the direct flight to New York?,True,,,,7
1475,同時,同時[どうじ],Same Time,二つのライトが同時に明るくなった。,二[ふた]つのライトが 同時[どうじ]に 明[あか]るくなった。,The two lights became bright at the same time.,True,,,,7
1476,紙,紙[かみ],Paper,紙とペンをテーブルの上に出してください。,紙[かみ]とペンをテーブルの 上[うえ]に 出[だ]してください。,Put the paper and pen on the table.,True,,,,7
1477,手紙,手紙[てがみ],Letter,それは、父からの手紙です。,それは、 父[ちち]からの 手紙[てがみ]です。,It is a letter from my father.,True,,,,7
1478,日記,日記[にっき],Diary,テーブルの上の日記は見ないで下さい。,テーブルの 上[うえ]の 日記[にっき]は 見[み]ないで 下[くだ]さい。,Please do not look at the diary on the table.,True,,,,7
1479,通る,通[とお]る,To Pass,たくさんの車が通る。,たくさんの 車[くるま]が 通[とお]る。,Many cars pass by.,True,,,,8
1480,交通,交通[こうつう],Traffic,車の交通に十分と気をつけて下さい。,車[くるま]の 交通[こうつう]に 十分[じゅうぶん]と 気[き]をつけて 下[くだ]さい。,Please be careful with car traffic.,True,,,,7
1481,高い,高[たか]い,Tall,あの高いビルの中に本社があります。,あの 高[たか]いビルの 中[なか]に 本社[ほんしゃ]があります。,There's the HQ in that tall building over there.,True,,,,7
1482,強い,強[つよ]い,Strong,全日本の女子バレーチームは、中々強い。,全[ぜん] 日本[にっぽん]の 女子[じょし]バレーチームは、 中々[なかなか] 強[つよ]い。,All Japanese women's valley teams are strong.,True,,,,7
1483,強力,強力[きょうりょく],Strength,このヘアドライヤーは、かなり強力だ。,このヘアドライヤーは、かなり 強力[きょうりょく]だ。,This hair dryer is quite powerful.,True,,,,7
1484,教える,教[おし]える,To Teach,私はいつも子どもに「ありがとう」と言う大切さを教える。,私[わたし]はいつも 子[こ]どもに「ありがとう」と 言[い]う 大切[たいせつ]さを 教[おし]える。,"I always teach my child the importance of saying ""thank you.""",True,,,,7
1485,教室,教室[きょうしつ],Classroom,ここは、一年生の教室ですよ。,ここは、 一[いち] 年[ねん] 生[せい]の 教室[きょうしつ]ですよ。,This is a classroom for first-graders.,True,,,,7
1486,心理学,心理[しんり] 学[がく],Psychology,次は、心理学のクラスです。,次[つぎ]は、 心理[しんり] 学[がく]のクラスです。,Next is the psychology class.,True,,,,7
1487,地理,地理[ちり],Geography,地理を学ぶために大学へ行きました。,地理[ちり]を 学[まな]ぶために 大学[だいがく]へ 行[い]きました。,I went to college to learn geography.,True,,,,7
1488,組,組[くみ],Group,九人を三組のグループに分けた。,九[きゅう] 人[にん]を 三[さん] 組[くみ]のグループに 分[わ]けた。,I divided nine people into three groups.,True,,,,7
1489,船,船[ふね],Boat,こちらは、四国に直行する船です。,こちらは、 四国[しこく]に 直行[ちょっこう]する 船[ふね]です。,This is a boat going straight to Shikoku.,True,,,,7
1490,風船,風船[ふうせん],Balloon,空に、たくさんの風船が見えます。,空[そら]に、たくさんの 風船[ふうせん]が 見[み]えます。,You can see many balloons in the sky.,True,,,,7
1491,先週,先週[せんしゅう],Last Week,先週は、私の会社はお休みでした。,先週[せんしゅう]は、 私[わたし]の 会社[かいしゃ]はお 休[やす]みでした。,"Last week, my company was closed.",True,,,,7
1492,今週,今週[こんしゅう],This Week,今週は大きなテストがあります。,今週[こんしゅう]は 大[おお]きなテストがあります。,There is a big test this week.,True,,,,7
1493,週末,週末[しゅうまつ],Weekend,週末は、ベッドかソファの上にいます。,週末[しゅうまつ]は、ベッドかソファの 上[うえ]にいます。,"On weekends, I'm on a bed or sofa.",True,,,,7
1494,雪,雪[ゆき],Snow,雪を見たことがありますか？,雪[ゆき]を 見[み]たことがありますか？,Have you ever seen snow?,True,,,,7
1495,魚,魚[さかな],Fish,これは、「コイ」と言う名の魚です。,これは、「コイ」と 言[い]う 名[な]の 魚[さかな]です。,"This is a fish called ""koi.""",True,,,,7
1496,金魚,金魚[きんぎょ],Goldfish,これは、金魚ですか？コイですか？,これは、 金魚[きんぎょ]ですか？コイですか？,Is this a goldfish? Is it carp?,True,,,,7
1497,海魚,海魚[かいぎょ],Ocean Fish,サケは海魚ですか？それとも川魚ですか？,サケは 海魚[かいぎょ]ですか？それとも 川魚[かわうお]ですか？,Is salmon a saltwater fish? Or is it a freshwater fish?,True,,,,7
1498,鳥,鳥[とり],Bird,あの鳥は、アメリカンイーグルです。,あの 鳥[とり]は、アメリカンイーグルです。,That bird is an American eagle.,True,,,,7
1499,白鳥,白鳥[はくちょう],Swan,白鳥の羽は、白くてきれいです。,白鳥[はくちょう]の 羽[はね]は、 白[しろ]くてきれいです。,Swan wings are white and beautiful.,True,,,,7
1500,黄色,黄色[きいろ],Yellow,私のレインコートは黄色です。,私[わたし]のレインコートは 黄色[きいろ]です。,My raincoat is yellow.,True,,,,7
1501,黒い,黒[くろ]い,Black,黒いペン、下さい。,黒[くろ]いペン、 下[くだ]さい。,"A black pen, please.",True,,,,7
1502,黒人,黒人[こくじん],Black Person,東京には、大きな黒人のコミュニティがあります。,東京[とうきょう]には、 大[おお]きな 黒人[こくじん]のコミュニティがあります。,Tokyo has a big community of black people.,True,,,,7
1503,馬,馬[うま],Horse,あの馬に、ニンジンやリンゴをあげてもいいですか？,あの 馬[うま]に、ニンジンやリンゴをあげてもいいですか？,Can I give that horse carrots and apples?,True,,,,8
1504,馬力,馬力[ばりき],Horsepower,スポーツカーは、高い馬力を持っています。,スポーツカーは、 高[たか]い 馬力[ばりき]を 持[も]っています。,Sports cars have high horsepower.,True,,,,8
1505,支える,支[ささ]える,To Support,スタッフは、これからも社長を支える考えだ。,スタッフは、これからも 社長[しゃちょう]を 支[ささ]える 考[かんが]えだ。,The staff's thought is to continue supporting the president.,True,,,,8
1506,支店,支店[してん],Branch Office,私は毎日、その町の支店に通っています。,私[わたし]は 毎日[まいにち]、その 町[まち]の 支店[してん]に 通[かよ]っています。,I go to the branch in that town every day.,True,,,,8
1507,住む,住[す]む,To Live,来年から、東京に住むつもりです。,来年[らいねん]から、 東京[とうきょう]に 住[す]むつもりです。,I'm planning to live in Tokyo next year.,True,,,,8
1508,住人,住人[じゅうにん],Resident,このアパートには、たくさんの住人がいます。,このアパートには、たくさんの 住人[じゅうにん]がいます。,There are a lot of residents in this apartment.,True,,,,8
1509,住民,住民[じゅうみん],Residents,この町の住民は、おばあちゃんとおじいちゃんが多いです。,この 町[まち]の 住民[じゅうみん]は、おばあちゃんとおじいちゃんが 多[おお]いです。,Many residents in this town are grandmas and grandpas.,True,,,,9
